numerical__Application_Date,numerical__Age,numerical__Income,numerical__Debt_Ratio,numerical__Nb_Borrowers,numerical__Loan_Amt,numerical__Loan_Amt_Req,numerical__LTV,numerical__FICO_Score,numerical__Prior_Custom_Score,numerical__Current_Custom_Score,numerical__CB_Age_Oldest_TL,numerical__CB_Age_Newest_TL,numerical__CB_Avg_Mos_File,numerical__CB_Nb_Sat_TL,numerical__CB_Nb_60_Plus_TL,numerical__CB_Nb_90_Plus_TL,numerical__CB_Pct_Sat_TL,numerical__CB_Mos_Since_Dlq,numerical__CB_Max_Dlq_12_Mos,numerical__CB_Max_Dlq_Ever,numerical__CB_Nb_Total_TL,numerical__CB_Nb_TL_Open_12,numerical__CB_Pct_IL_TL,numerical__CB_Nb_Inq_6_Mos,numerical__CB_Nb_Inq_6_Mos_excl_7_Days,numerical__CB_Rev_Util,numerical__CB_IL_Util,numerical__CB_Nb_Rev_TL_w_Bal,numerical__CB_Nb_IL_TL_w_Bal,numerical__CB_Nb_Rev_Tl_75_Pct_Limit,numerical__CB_Pct_TL_w_Bal,categorical__Region_REG1,categorical__Region_REG2,categorical__Region_REG3,categorical__Region_REG4,categorical__Region_REG5,categorical__Bank_Relationship_M_Ever,categorical__Bank_Relationship_M_Open,categorical__Bank_Relationship_O_Ever,categorical__Bank_Relationship_O_Open,categorical__Bank_Relationship_nan,target
20100601.0,63.0,9167.0,22.0,1.0,106711.0,50000.0,47.0,498.0,201.0,161.0,377.0,1.0,113.0,10.0,7.0,2.0,63.0,0.0,0.0,5.0,17.0,2.0,19.0,0.0,0.0,59.0,78.0,8.0,3.0,2.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20120201.0,65.0,2917.0,40.0,1.0,113608.0,10000.0,94.0,663.0,222.0,181.0,155.0,1.0,89.0,6.0,1.0,0.0,78.0,8.0,4.0,5.0,9.0,1.0,33.0,4.0,4.0,50.0,74.0,1.0,3.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110101.0,47.0,2000.0,29.0,1.0,58000.0,14000.0,84.0,625.0,249.0,209.0,162.0,15.0,68.0,7.0,2.0,2.0,75.0,19.0,0.0,2.0,8.0,0.0,63.0,1.0,1.0,0.0,74.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,50.0,0.0,28.0,2.0,0.0,50000.0,35.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110201.0,53.0,0.0,28.0,2.0,0.0,20000.0,58.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110701.0,42.0,4667.0,44.0,1.0,194326.0,41300.0,100.0,712.0,283.0,253.0,273.0,5.0,73.0,39.0,0.0,0.0,98.0,5.0,4.0,6.0,40.0,3.0,43.0,1.0,0.0,3.0,138.0,2.0,7.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100301.0,45.0,0.0,28.0,2.0,0.0,50000.0,47.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101201.0,40.0,6667.0,16.0,2.0,111000.0,28000.0,99.0,624.0,256.0,201.0,101.0,8.0,52.0,33.0,0.0,0.0,100.0,999.0,7.0,8.0,34.0,3.0,15.0,0.0,0.0,96.0,65.0,13.0,3.0,8.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100501.0,68.0,0.0,28.0,1.0,0.0,20000.0,26.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100901.0,48.0,5417.0,52.0,2.0,179168.0,50000.0,64.0,652.0,248.0,233.0,282.0,2.0,112.0,20.0,0.0,0.0,71.0,12.0,6.0,6.0,21.0,1.0,29.0,1.0,0.0,51.0,74.0,7.0,2.0,3.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110801.0,43.0,8500.0,21.0,2.0,167772.0,60000.0,65.0,676.0,276.0,235.0,269.0,12.0,115.0,18.0,0.0,0.0,89.0,54.0,6.0,6.0,18.0,0.0,28.0,0.0,0.0,68.0,84.0,9.0,1.0,4.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101001.0,81.0,4151.0,41.0,2.0,158147.0,67000.0,86.0,705.0,225.0,201.0,376.0,7.0,166.0,17.0,2.0,2.0,89.0,30.0,6.0,4.0,19.0,1.0,32.0,0.0,0.0,82.0,74.0,8.0,1.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110101.0,57.0,2450.0,37.0,1.0,95000.0,12000.0,99.0,706.0,258.0,206.0,482.0,7.0,74.0,32.0,1.0,1.0,97.0,21.0,6.0,2.0,34.0,3.0,21.0,1.0,1.0,24.0,74.0,8.0,1.0,1.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100601.0,48.0,5750.0,17.0,2.0,98472.0,50000.0,56.0,758.0,310.0,259.0,274.0,21.0,123.0,11.0,0.0,0.0,100.0,999.0,7.0,8.0,11.0,0.0,9.0,0.0,0.0,20.0,74.0,4.0,1.0,1.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110101.0,29.0,7500.0,41.0,2.0,371639.0,100000.0,87.0,759.0,249.0,242.0,123.0,3.0,38.0,10.0,0.0,0.0,100.0,999.0,7.0,8.0,10.0,2.0,40.0,3.0,3.0,6.0,74.0,2.0,1.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,54.0,6250.0,24.0,1.0,118162.0,55000.0,74.0,703.0,231.0,199.0,134.0,5.0,31.0,7.0,0.0,0.0,86.0,9.0,4.0,6.0,7.0,3.0,0.0,3.0,3.0,19.0,74.0,1.0,2.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100401.0,39.0,5625.0,40.0,1.0,262812.0,50000.0,82.0,752.0,292.0,265.0,190.0,8.0,82.0,22.0,0.0,0.0,95.0,70.0,6.0,6.0,22.0,3.0,27.0,0.0,0.0,17.0,49.0,2.0,2.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110201.0,47.0,7083.0,27.0,2.0,115665.0,50000.0,88.0,640.0,205.0,195.0,194.0,6.0,69.0,22.0,1.0,1.0,74.0,9.0,6.0,4.0,23.0,5.0,22.0,0.0,0.0,44.0,84.0,5.0,3.0,3.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101101.0,51.0,3667.0,44.0,1.0,152647.0,30000.0,94.0,651.0,223.0,178.0,88.0,7.0,56.0,5.0,2.0,2.0,83.0,53.0,6.0,2.0,6.0,1.0,50.0,2.0,2.0,97.0,74.0,2.0,1.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100601.0,32.0,3618.0,43.0,2.0,81268.0,15200.0,99.0,693.0,264.0,218.0,145.0,2.0,64.0,15.0,1.0,1.0,88.0,36.0,6.0,2.0,17.0,3.0,53.0,0.0,0.0,24.0,72.0,3.0,5.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111101.0,59.0,9833.0,22.0,2.0,185328.0,50000.0,83.0,746.0,315.0,271.0,388.0,15.0,88.0,41.0,0.0,0.0,100.0,999.0,7.0,8.0,42.0,0.0,14.0,2.0,1.0,16.0,72.0,12.0,2.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110601.0,40.0,4333.0,41.0,1.0,159000.0,15000.0,90.0,620.0,228.0,195.0,173.0,5.0,68.0,7.0,3.0,1.0,60.0,7.0,0.0,5.0,11.0,2.0,40.0,0.0,0.0,29.0,74.0,3.0,2.0,1.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,34.0,6167.0,45.0,1.0,263000.0,37000.0,94.0,701.0,229.0,195.0,15.0,3.0,9.0,2.0,0.0,0.0,100.0,999.0,7.0,8.0,2.0,1.0,50.0,10.0,10.0,26.0,87.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100601.0,66.0,5292.0,26.0,2.0,94083.0,30000.0,86.0,787.0,283.0,239.0,209.0,19.0,71.0,5.0,0.0,0.0,100.0,999.0,7.0,8.0,5.0,0.0,40.0,0.0,0.0,0.0,72.0,0.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100601.0,70.0,819.0,18.0,1.0,47388.0,10000.0,21.0,779.0,273.0,219.0,74.0,46.0,60.0,2.0,0.0,0.0,100.0,999.0,7.0,8.0,2.0,0.0,50.0,0.0,0.0,29.0,74.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110401.0,22.0,2417.0,35.0,1.0,87681.0,20000.0,90.0,712.0,259.0,228.0,52.0,5.0,26.0,16.0,0.0,0.0,100.0,999.0,7.0,8.0,16.0,2.0,19.0,1.0,1.0,45.0,56.0,3.0,2.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,53.0,3750.0,38.0,1.0,143616.0,30000.0,95.0,771.0,294.0,268.0,276.0,6.0,95.0,27.0,0.0,0.0,96.0,27.0,6.0,6.0,28.0,3.0,21.0,0.0,0.0,6.0,90.0,4.0,2.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100401.0,50.0,10333.0,39.0,2.0,207000.0,71425.0,95.0,607.0,205.0,154.0,306.0,4.0,100.0,28.0,4.0,4.0,93.0,38.0,0.0,6.0,29.0,2.0,25.0,1.0,1.0,60.0,77.0,11.0,3.0,8.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110301.0,40.0,3500.0,32.0,1.0,110176.0,12000.0,99.0,643.0,201.0,196.0,33.0,2.0,14.0,9.0,0.0,0.0,100.0,999.0,7.0,8.0,10.0,6.0,20.0,3.0,3.0,73.0,85.0,2.0,2.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111101.0,63.0,4833.0,43.0,1.0,146000.0,50000.0,88.0,710.0,271.0,278.0,284.0,4.0,84.0,43.0,0.0,0.0,98.0,23.0,6.0,6.0,44.0,8.0,25.0,2.0,1.0,9.0,9.0,12.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110201.0,54.0,11667.0,19.0,2.0,188419.0,55000.0,90.0,616.0,217.0,164.0,331.0,3.0,115.0,8.0,7.0,4.0,50.0,1.0,1.0,2.0,16.0,1.0,19.0,1.0,1.0,24.0,100.0,2.0,2.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100501.0,48.0,2833.0,43.0,1.0,65000.0,15000.0,100.0,704.0,270.0,213.0,126.0,12.0,61.0,11.0,0.0,0.0,100.0,999.0,7.0,8.0,11.0,0.0,45.0,1.0,1.0,71.0,57.0,4.0,3.0,2.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110801.0,46.0,4000.0,44.0,1.0,144000.0,78000.0,89.0,692.0,247.0,227.0,285.0,1.0,96.0,13.0,1.0,0.0,67.0,8.0,4.0,5.0,15.0,1.0,27.0,1.0,1.0,25.0,74.0,3.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100301.0,60.0,4061.0,43.0,1.0,179014.0,25000.0,31.0,710.0,278.0,235.0,168.0,2.0,85.0,23.0,0.0,0.0,96.0,13.0,6.0,6.0,24.0,3.0,17.0,0.0,0.0,40.0,95.0,7.0,2.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110201.0,46.0,5833.0,29.0,2.0,156000.0,60000.0,90.0,773.0,310.0,271.0,261.0,12.0,110.0,19.0,0.0,0.0,95.0,63.0,6.0,6.0,19.0,0.0,21.0,0.0,0.0,0.0,82.0,1.0,2.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100801.0,31.0,10583.0,27.0,2.0,300000.0,80000.0,96.0,741.0,284.0,251.0,168.0,9.0,58.0,21.0,0.0,0.0,90.0,76.0,6.0,6.0,21.0,3.0,38.0,0.0,0.0,27.0,88.0,5.0,3.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100401.0,68.0,2941.0,47.0,2.0,66054.0,59000.0,89.0,741.0,293.0,264.0,409.0,8.0,113.0,18.0,0.0,0.0,100.0,999.0,7.0,8.0,18.0,1.0,22.0,0.0,0.0,32.0,87.0,7.0,2.0,1.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100301.0,41.0,3750.0,30.0,1.0,50600.0,20000.0,98.0,727.0,289.0,247.0,120.0,2.0,58.0,15.0,0.0,0.0,94.0,52.0,6.0,6.0,16.0,2.0,25.0,2.0,2.0,18.0,52.0,3.0,3.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110501.0,53.0,5883.0,21.0,2.0,133045.0,50000.0,71.0,686.0,264.0,209.0,372.0,18.0,147.0,11.0,1.0,0.0,77.0,1.0,4.0,5.0,13.0,0.0,38.0,0.0,0.0,23.0,70.0,5.0,3.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,54.0,7083.0,19.0,2.0,146000.0,10000.0,100.0,723.0,248.0,200.0,14.0,2.0,10.0,2.0,0.0,0.0,100.0,999.0,7.0,8.0,3.0,1.0,67.0,0.0,0.0,31.0,88.0,1.0,2.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,43.0,3527.0,43.0,1.0,150000.0,60000.0,92.0,664.0,243.0,216.0,261.0,2.0,93.0,14.0,2.0,2.0,87.0,27.0,6.0,6.0,17.0,2.0,47.0,0.0,0.0,29.0,96.0,4.0,2.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110301.0,39.0,12500.0,17.0,1.0,169279.0,25500.0,88.0,716.0,291.0,271.0,173.0,1.0,103.0,24.0,0.0,0.0,96.0,42.0,6.0,6.0,25.0,1.0,44.0,0.0,0.0,28.0,20.0,4.0,6.0,1.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101001.0,56.0,2917.0,39.0,1.0,60001.0,25000.0,83.0,667.0,228.0,192.0,75.0,4.0,25.0,14.0,0.0,0.0,100.0,999.0,7.0,8.0,14.0,5.0,64.0,2.0,2.0,80.0,95.0,4.0,3.0,1.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100501.0,49.0,15167.0,31.0,1.0,610000.0,100000.0,84.0,759.0,261.0,221.0,153.0,5.0,46.0,4.0,0.0,0.0,100.0,999.0,7.0,8.0,4.0,2.0,50.0,0.0,0.0,16.0,74.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100701.0,85.0,1374.0,55.0,1.0,188375.0,50000.0,27.0,708.0,297.0,234.0,226.0,50.0,98.0,13.0,0.0,0.0,92.0,0.0,4.0,6.0,13.0,0.0,38.0,0.0,0.0,9.0,74.0,3.0,2.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100301.0,44.0,21750.0,7.0,1.0,221002.0,36000.0,100.0,658.0,260.0,245.0,247.0,9.0,97.0,33.0,0.0,0.0,100.0,999.0,7.0,8.0,33.0,1.0,27.0,2.0,2.0,86.0,35.0,13.0,4.0,13.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100901.0,38.0,7083.0,32.0,2.0,222000.0,50500.0,100.0,658.0,240.0,234.0,201.0,3.0,78.0,58.0,0.0,0.0,95.0,59.0,6.0,6.0,58.0,6.0,21.0,4.0,3.0,35.0,99.0,9.0,4.0,3.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100601.0,38.0,6583.0,30.0,2.0,120000.0,36000.0,100.0,631.0,240.0,200.0,55.0,10.0,31.0,18.0,0.0,0.0,94.0,32.0,6.0,6.0,19.0,1.0,17.0,1.0,1.0,62.0,87.0,6.0,1.0,3.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100901.0,38.0,5000.0,14.0,2.0,65000.0,9000.0,89.0,669.0,219.0,158.0,109.0,7.0,52.0,3.0,2.0,2.0,80.0,70.0,6.0,6.0,5.0,1.0,40.0,4.0,4.0,29.0,74.0,3.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110801.0,49.0,4083.0,26.0,1.0,110000.0,15000.0,93.0,659.0,217.0,204.0,70.0,7.0,30.0,8.0,2.0,2.0,89.0,59.0,6.0,3.0,10.0,2.0,33.0,0.0,0.0,41.0,8.0,5.0,2.0,0.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110601.0,47.0,5917.0,31.0,1.0,185001.0,33700.0,100.0,735.0,286.0,266.0,166.0,3.0,81.0,18.0,0.0,0.0,100.0,999.0,7.0,8.0,18.0,2.0,28.0,1.0,1.0,24.0,74.0,4.0,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101201.0,37.0,16250.0,25.0,2.0,382000.0,82500.0,90.0,700.0,290.0,259.0,176.0,11.0,76.0,35.0,0.0,0.0,97.0,10.0,4.0,6.0,35.0,1.0,37.0,0.0,0.0,17.0,52.0,3.0,4.0,1.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100601.0,45.0,8208.0,11.0,1.0,292370.0,60000.0,89.0,719.0,232.0,229.0,217.0,1.0,74.0,41.0,1.0,1.0,91.0,13.0,6.0,4.0,43.0,5.0,33.0,4.0,3.0,7.0,88.0,3.0,4.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101001.0,46.0,8333.0,35.0,1.0,284218.0,90000.0,88.0,629.0,221.0,172.0,204.0,9.0,70.0,5.0,2.0,1.0,43.0,10.0,0.0,2.0,7.0,1.0,29.0,0.0,0.0,85.0,48.0,3.0,2.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,63.0,5540.0,47.0,2.0,134981.0,50000.0,76.0,693.0,276.0,236.0,395.0,18.0,150.0,22.0,0.0,0.0,91.0,17.0,6.0,6.0,22.0,0.0,18.0,0.0,0.0,60.0,50.0,5.0,2.0,2.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100801.0,62.0,2772.0,45.0,1.0,61000.0,12000.0,98.0,651.0,222.0,209.0,380.0,5.0,125.0,16.0,0.0,0.0,71.0,7.0,4.0,6.0,17.0,1.0,18.0,1.0,1.0,66.0,74.0,4.0,1.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101001.0,49.0,4250.0,45.0,1.0,153582.0,49000.0,83.0,619.0,235.0,173.0,128.0,4.0,61.0,29.0,3.0,2.0,78.0,1.0,0.0,2.0,32.0,4.0,22.0,0.0,0.0,17.0,76.0,8.0,5.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100701.0,54.0,20607.0,18.0,2.0,336345.0,50000.0,55.0,639.0,239.0,218.0,344.0,8.0,116.0,41.0,0.0,0.0,98.0,13.0,6.0,6.0,41.0,1.0,20.0,12.0,12.0,54.0,43.0,13.0,2.0,8.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110701.0,36.0,14500.0,31.0,2.0,300000.0,100000.0,99.0,739.0,303.0,280.0,194.0,5.0,86.0,47.0,0.0,0.0,100.0,999.0,7.0,8.0,49.0,2.0,55.0,0.0,0.0,23.0,82.0,3.0,5.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100801.0,62.0,2676.0,27.0,1.0,34397.0,20000.0,95.0,751.0,277.0,238.0,303.0,17.0,103.0,6.0,0.0,0.0,86.0,25.0,6.0,6.0,7.0,0.0,14.0,0.0,0.0,26.0,74.0,1.0,1.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100901.0,37.0,2500.0,40.0,1.0,80000.0,15000.0,99.0,681.0,249.0,202.0,164.0,1.0,68.0,13.0,1.0,0.0,94.0,6.0,4.0,5.0,17.0,2.0,29.0,4.0,4.0,21.0,93.0,4.0,3.0,1.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110401.0,52.0,7024.0,44.0,2.0,179000.0,50000.0,88.0,630.0,251.0,218.0,365.0,9.0,105.0,21.0,0.0,0.0,87.0,3.0,4.0,6.0,23.0,1.0,48.0,0.0,0.0,63.0,72.0,6.0,4.0,2.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110601.0,85.0,1122.0,16.0,1.0,230011.0,12000.0,5.0,799.0,281.0,264.0,155.0,11.0,72.0,6.0,0.0,0.0,100.0,999.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0,1.0,74.0,2.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111001.0,58.0,2578.0,32.0,2.0,120175.0,15000.0,50.0,802.0,300.0,277.0,359.0,14.0,110.0,9.0,0.0,0.0,100.0,999.0,7.0,8.0,9.0,0.0,33.0,0.0,0.0,3.0,74.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100701.0,35.0,3583.0,35.0,1.0,114001.0,15000.0,99.0,603.0,233.0,180.0,134.0,8.0,64.0,14.0,1.0,1.0,76.0,0.0,4.0,4.0,17.0,1.0,24.0,0.0,0.0,31.0,74.0,4.0,1.0,1.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,36.0,4667.0,33.0,1.0,143000.0,31300.0,94.0,713.0,271.0,244.0,188.0,4.0,79.0,18.0,0.0,0.0,100.0,999.0,7.0,8.0,19.0,4.0,26.0,0.0,0.0,46.0,99.0,6.0,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110501.0,47.0,3333.0,16.0,1.0,64186.0,32500.0,51.0,733.0,302.0,269.0,295.0,9.0,91.0,28.0,0.0,0.0,100.0,999.0,7.0,8.0,28.0,1.0,4.0,1.0,1.0,23.0,74.0,12.0,2.0,1.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100801.0,58.0,2667.0,37.0,1.0,162459.0,30000.0,43.0,641.0,214.0,212.0,264.0,11.0,110.0,12.0,4.0,3.0,69.0,4.0,2.0,4.0,16.0,2.0,38.0,2.0,2.0,2.0,74.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100401.0,58.0,5468.0,41.0,1.0,165000.0,29700.0,100.0,658.0,222.0,182.0,227.0,1.0,74.0,33.0,2.0,1.0,98.0,23.0,0.0,5.0,43.0,5.0,26.0,1.0,1.0,31.0,82.0,14.0,5.0,3.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101001.0,36.0,6667.0,31.0,2.0,230000.0,32000.0,100.0,644.0,208.0,192.0,137.0,5.0,81.0,9.0,4.0,4.0,62.0,34.0,6.0,4.0,13.0,1.0,38.0,1.0,1.0,46.0,74.0,2.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111201.0,49.0,10000.0,15.0,1.0,140001.0,51500.0,90.0,650.0,228.0,192.0,309.0,36.0,112.0,17.0,2.0,1.0,68.0,7.0,2.0,4.0,19.0,0.0,16.0,1.0,1.0,54.0,74.0,5.0,1.0,2.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110601.0,50.0,8333.0,18.0,1.0,136158.0,100000.0,73.0,694.0,266.0,250.0,183.0,3.0,96.0,11.0,1.0,1.0,100.0,999.0,7.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100901.0,49.0,3750.0,40.0,1.0,139000.0,22000.0,94.0,628.0,225.0,174.0,319.0,3.0,52.0,15.0,1.0,1.0,100.0,999.0,7.0,8.0,18.0,4.0,29.0,2.0,2.0,84.0,85.0,6.0,3.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101101.0,67.0,0.0,28.0,2.0,0.0,50000.0,67.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110101.0,34.0,5399.0,26.0,2.0,142000.0,29000.0,99.0,663.0,257.0,211.0,187.0,6.0,86.0,31.0,0.0,0.0,94.0,17.0,6.0,6.0,32.0,1.0,34.0,1.0,1.0,58.0,77.0,10.0,4.0,4.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111201.0,68.0,2405.0,31.0,1.0,107437.0,50000.0,47.0,624.0,215.0,199.0,375.0,72.0,137.0,7.0,4.0,3.0,30.0,2.0,0.0,2.0,11.0,0.0,10.0,0.0,0.0,44.0,74.0,2.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
