id,age
5797,0
5798,38
5799,44
5800,40
5801,49
5802,60
5803,23
5804,75
5805,48
5806,23
5807,86
5808,47
5809,66
5810,78
5811,65
5812,76
5813,42
5814,31
5815,71
5816,26
5817,39
5818,69
5819,61
5820,17
5821,49
5822,14
5823,5
5824,33
5825,61
5826,67
5827,78
5828,3
5829,30
5830,53
5831,1
5832,27
5833,46
5834,79
5835,32
5836,11
5837,53
5838,74
5839,25
5840,69
5841,66
5842,76
5843,58
5844,2
5845,14
5846,5
5847,15
5848,19
5849,28
5850,82
5851,27
5852,79
5853,4
5854,43
5855,63
5856,62
5857,24
5858,74
5859,67
5860,50
5861,52
5862,23
5863,75
5864,68
5865,49
5866,6
5867,40
5868,50
5869,87
5870,67
5871,56
5872,62
5873,29
5874,52
5875,34
5876,11
5877,51
5878,2
5879,70
5880,17
5881,73
5882,36
5883,56
5884,19
5885,76
5886,34
5887,19
5888,36
5889,46
5890,49
5891,16
5892,35
5893,45
5894,50
5895,40
5896,26
5897,56
5898,55
5899,53
5900,3
5901,58
5902,43
5903,29
5904,55
5905,5
5906,3
5907,17
5908,43
5909,22
5910,39
5911,67
5912,64
5913,42
5914,73
5915,20
5916,13
5917,31
5918,56
5919,64
5920,45
5921,58
5922,36
5923,24
5924,5
5925,9
5926,82
5927,19
5928,39
5929,38
5930,37
5931,50
5932,42
5933,59
5934,43
5935,25
5936,7
5937,31
5938,29
5939,19
5940,52
5941,81
5942,36
5943,31
5944,51
5945,11
5946,35
5947,12
5948,46
5949,22
5950,21
5951,80
5952,44
5953,33
5954,15
5955,72
5956,45
5957,22
5958,34
5959,0
5960,31
5961,33
5962,37
5963,49
5964,52
5965,78
5966,49
5967,57
5968,56
5969,33
5970,22
5971,13
5972,41
5973,67
5974,51
5975,94
5976,41
5977,68
5978,23
5979,25
5980,62
5981,93
5982,73
5983,38
5984,38
5985,42
5986,36
5987,69
5988,46
5989,52
5990,4
5991,52
5992,59
5993,30
5994,46
5995,93
5996,23
5997,1
5998,70
5999,60
6000,29
6001,36
6002,12
6003,45
6004,47
6005,94
6006,41
6007,4
6008,17
6009,55
6010,31
6011,50
6012,3
6013,80
6014,49
6015,54
6016,69
6017,39
6018,74
6019,12
6020,48
6021,53
6022,50
6023,18
6024,12
6025,62
6026,8
6027,54
6028,39
6029,77
6030,59
6031,52
6032,49
6033,43
6034,48
6035,25
6036,80
6037,24
6038,55
6039,28
6040,16
6041,13
6042,17
6043,24
6044,21
6045,33
6046,3
6047,64
6048,43
6049,57
6050,55
6051,45
6052,14
6053,72
6054,22
6055,51
6056,22
6057,33
6058,78
6059,56
6060,21
6061,14
6062,36
6063,1
6064,43
6065,70
6066,40
6067,44
6068,21
6069,43
6070,5
6071,63
6072,5
6073,11
6074,53
6075,27
6076,69
6077,26
6078,38
6079,68
6080,72
6081,57
6082,44
6083,46
6084,36
6085,62
6086,33
6087,25
6088,31
6089,17
6090,53
6091,48
6092,78
6093,63
6094,41
6095,10
6096,32
6097,17
6098,64
6099,23
6100,53
6101,69
6102,46
6103,9
6104,18
6105,18
6106,40
6107,10
6108,80
6109,11
6110,10
6111,47
6112,46
6113,87
6114,17
6115,64
6116,46
6117,32
6118,41
6119,24
6120,37
6121,53
6122,32
6123,51
6124,8
6125,68
6126,47
6127,88
6128,61
6129,76
6130,37
6131,3
6132,48
6133,29
6134,61
6135,43
6136,11
6137,26
6138,53
6139,11
6140,50
6141,27
6142,51
6143,43
6144,65
6145,40
6146,15
6147,4
6148,5
6149,43
6150,25
6151,67
6152,47
6153,25
6154,43
6155,78
6156,74
6157,5
6158,79
6159,70
6160,8
6161,37
6162,15
6163,4
6164,28
6165,7
6166,80
6167,44
6168,61
6169,11
6170,45
6171,65
6172,20
6173,51
6174,70
6175,52
6176,63
6177,63
6178,65
6179,66
6180,53
6181,92
6182,4
6183,38
6184,61
6185,45
6186,82
6187,60
6188,59
6189,82
6190,5
6191,45
6192,7
6193,24
6194,59
6195,70
6196,48
6197,25
6198,40
6199,14
6200,54
6201,34
6202,80
6203,45
6204,51
6205,67
6206,38
6207,84
6208,58
6209,5
6210,50
6211,69
6212,2
6213,5
6214,45
6215,37
6216,73
6217,27
6218,73
6219,39
6220,28
6221,64
6222,17
6223,71
6224,79
6225,68
6226,86
6227,51
6228,16
6229,25
6230,50
6231,64
6232,29
6233,28
6234,28
6235,8
6236,55
6237,58
6238,28
6239,29
6240,69
6241,76
6242,69
6243,23
6244,62
6245,69
6246,11
6247,59
6248,38
6249,2
6250,33
6251,79
6252,51
6253,35
6254,79
6255,26
6256,23
6257,13
6258,40
6259,19
6260,25
6261,25
6262,0
6263,73
6264,54
6265,33
6266,84
6267,18
6268,37
6269,65
6270,56
6271,45
6272,14
6273,46
6274,51
6275,65
6276,57
6277,71
6278,21
6279,14
6280,10
6281,44
6282,0
6283,55
6284,71
6285,25
6286,2
6287,30
6288,59
6289,48
6290,68
6291,55
6292,42
6293,36
6294,21
6295,16
6296,34
6297,44
6298,13
6299,32
6300,73
6301,34
6302,46
6303,86
6304,50
6305,15
6306,2
6307,56
6308,35
6309,54
6310,13
6311,41
6312,80
6313,1
6314,77
6315,55
6316,10
6317,39
6318,16
6319,32
6320,24
6321,7
6322,34
6323,78
6324,16
6325,15
6326,28
6327,7
6328,9
6329,1
6330,20
6331,7
6332,13
6333,5
6334,27
6335,67
6336,17
6337,59
6338,25
6339,59
6340,93
6341,39
6342,70
6343,56
6344,24
6345,54
6346,84
6347,81
6348,27
6349,39
6350,54
6351,33
6352,73
6353,36
6354,94
6355,80
6356,50
6357,11
6358,83
6359,8
6360,13
6361,51
6362,15
6363,28
6364,49
6365,87
6366,6
6367,66
6368,62
6369,79
6370,52
6371,23
6372,41
6373,59
6374,57
6375,7
6376,53
6377,68
6378,54
6379,70
6380,41
6381,31
6382,69
6383,53
6384,39
6385,27
6386,30
6387,74
6388,28
6389,26
6390,24
6391,67
6392,32
6393,2
6394,60
6395,1
6396,12
6397,10
6398,62
6399,79
6400,35
6401,61
6402,20
6403,17
6404,39
6405,75
6406,45
6407,36
6408,13
6409,70
6410,40
6411,73
6412,20
6413,40
6414,49
6415,68
6416,27
6417,27
6418,27
6419,48
6420,20
6421,39
6422,28
6423,28
6424,19
6425,16
6426,61
6427,19
6428,29
6429,25
6430,53
6431,48
6432,43
6433,61
6434,62
6435,46
6436,7
6437,85
6438,30
6439,83
6440,80
6441,58
6442,39
6443,72
6444,51
6445,28
6446,77
6447,29
6448,59
6449,32
6450,16
6451,11
6452,48
6453,4
6454,28
6455,50
6456,70
6457,35
6458,8
6459,71
6460,74
6461,56
6462,51
6463,37
6464,73
6465,25
6466,61
6467,65
6468,23
6469,1
6470,79
6471,7
6472,44
6473,16
6474,51
6475,33
6476,1
6477,1
6478,52
6479,34
6480,61
6481,29
6482,13
6483,39
6484,21
6485,27
6486,55
6487,76
6488,89
6489,56
6490,61
6491,40
6492,80
6493,44
6494,45
6495,32
6496,26
6497,92
6498,79
6499,1
6500,33
6501,68
6502,56
6503,84
6504,48
6505,9
6506,77
6507,60
6508,31
6509,46
6510,23
6511,60
6512,10
6513,52
6514,24
6515,80
6516,38
6517,4
6518,31
6519,35
6520,5
6521,68
6522,30
6523,30
6524,40
6525,63
6526,28
6527,26
6528,68
6529,19
6530,68
6531,15
6532,10
6533,37
6534,51
6535,94
6536,7
6537,15
6538,72
6539,53
6540,33
6541,14
6542,55
6543,65
6544,0
6545,53
6546,19
6547,60
6548,24
6549,42
6550,74
6551,58
6552,49
6553,53
6554,62
6555,49
6556,76
6557,19
6558,25
6559,14
6560,79
6561,6
6562,4
6563,85
6564,20
6565,50
6566,46
6567,48
6568,61
6569,24
6570,5
6571,42
6572,77
6573,19
6574,38
6575,63
6576,46
6577,35
6578,43
6579,18
6580,80
6581,22
6582,14
6583,63
6584,73
6585,10
6586,5
6587,16
6588,53
6589,46
6590,70
6591,44
6592,25
6593,35
6594,30
6595,25
6596,48
6597,9
6598,72
6599,68
6600,65
6601,8
6602,36
6603,84
6604,40
6605,73
6606,28
6607,58
6608,69
6609,20
6610,37
6611,52
6612,4
6613,4
6614,5
6615,79
6616,27
6617,38
6618,50
6619,58
6620,33
6621,24
6622,26
6623,59
6624,15
6625,69
6626,55
6627,70
6628,41
6629,61
6630,2
6631,42
6632,7
6633,18
6634,40
6635,19
6636,74
6637,51
6638,30
6639,28
6640,19
6641,13
6642,66
6643,25
6644,61
6645,72
6646,65
6647,23
6648,68
6649,30
6650,61
6651,32
6652,76
6653,1
6654,84
6655,67
6656,52
6657,51
6658,56
6659,51
6660,26
6661,33
6662,65
6663,58
6664,20
6665,0
6666,11
6667,14
6668,14
6669,14
6670,17
6671,17
6672,11
6673,54
6674,44
6675,84
6676,30
6677,17
6678,15
6679,29
6680,15
6681,57
6682,45
6683,2
6684,10
6685,46
6686,35
6687,88
6688,79
6689,23
6690,13
6691,61
6692,39
6693,54
6694,58
6695,75
6696,72
6697,12
6698,47
6699,64
6700,47
6701,66
6702,47
6703,75
6704,21
6705,65
6706,54
6707,87
6708,44
6709,76
6710,79
6711,61
6712,29
6713,1
6714,93
6715,71
6716,3
6717,50
6718,89
6719,59
6720,42
6721,75
6722,34
6723,27
6724,54
6725,59
6726,75
6727,40
6728,78
6729,84
6730,26
6731,58
6732,88
6733,8
6734,36
6735,0
6736,39
6737,68
6738,63
6739,7
6740,10
6741,60
6742,70
6743,35
6744,67
6745,77
6746,77
6747,32
6748,28
6749,76
6750,53
6751,17
6752,11
6753,40
6754,35
6755,44
6756,42
6757,54
6758,72
6759,13
6760,49
6761,38
6762,37
6763,32
6764,31
6765,21
6766,42
6767,62
6768,0
6769,18
6770,50
6771,59
6772,56
6773,23
6774,8
6775,40
6776,36
6777,13
6778,30
6779,29
6780,14
6781,30
6782,28
6783,56
6784,7
6785,40
6786,19
6787,20
6788,1
6789,54
6790,64
6791,30
6792,73
6793,81
6794,8
6795,58
6796,69
6797,12
6798,53
6799,58
6800,37
6801,83
6802,38
6803,7
6804,2
6805,50
6806,48
6807,65
6808,30
6809,99
6810,16
6811,55
6812,55
6813,24
6814,40
6815,35
6816,83
6817,28
6818,1
6819,3
6820,56
6821,11
6822,66
6823,64
6824,10
6825,37
6826,25
6827,68
6828,47
6829,28
6830,56
6831,7
6832,70
6833,14
6834,75
6835,78
6836,30
6837,19
6838,61
6839,18
6840,17
6841,38
6842,38
6843,20
6844,15
6845,18
6846,69
6847,6
6848,56
6849,2
6850,68
6851,17
6852,25
6853,49
6854,23
6855,23
6856,74
6857,38
6858,23
6859,59
6860,35
6861,20
6862,14
6863,42
6864,21
6865,12
6866,63
6867,20
6868,3
6869,30
6870,68
6871,40
6872,23
6873,66
6874,58
6875,4
6876,27
6877,63
6878,54
6879,8
6880,61
6881,6
6882,30
6883,34
6884,49
6885,62
6886,21
6887,33
6888,54
6889,76
6890,24
6891,50
6892,49
6893,0
6894,52
6895,3
6896,48
6897,74
6898,66
6899,73
6900,50
6901,30
6902,82
6903,56
6904,49
6905,59
6906,23
6907,66
6908,52
6909,27
6910,88
6911,19
6912,58
6913,18
6914,71
6915,16
6916,64
6917,5
6918,61
6919,26
6920,66
6921,67
6922,0
6923,30
6924,28
6925,7
6926,2
6927,79
6928,52
6929,14
6930,35
6931,40
6932,13
6933,42
6934,51
6935,54
6936,45
6937,13
6938,15
6939,47
6940,61
6941,60
6942,37
6943,28
6944,71
6945,28
6946,61
6947,83
6948,47
6949,62
6950,25
6951,51
6952,69
6953,18
6954,7
6955,46
6956,8
6957,82
6958,25
6959,33
6960,75
6961,33
6962,33
6963,19
6964,35
6965,17
6966,25
6967,83
6968,52
6969,65
6970,29
6971,72
6972,61
6973,76
6974,33
6975,31
6976,99
6977,61
6978,1
6979,24
6980,35
6981,75
6982,36
6983,15
6984,79
6985,9
6986,40
6987,32
6988,77
6989,55
6990,30
6991,51
6992,29
6993,63
6994,46
6995,27
6996,51
6997,48
6998,19
6999,55
7000,57
7001,30
7002,52
7003,63
7004,7
7005,12
7006,8
7007,33
7008,4
7009,16
7010,16
7011,16
7012,32
7013,12
7014,8
7015,45
7016,53
7017,86
7018,75
7019,10
7020,12
7021,34
7022,58
7023,39
7024,54
7025,38
7026,62
7027,11
7028,2
7029,38
7030,37
7031,16
7032,34
7033,92
7034,69
7035,6
7036,5
7037,52
7038,72
7039,31
7040,60
7041,74
7042,81
7043,35
7044,56
7045,53
7046,56
7047,20
7048,14
7049,53
7050,30
7051,22
7052,82
7053,21
7054,39
7055,13
7056,24
7057,54
7058,45
7059,32
7060,54
7061,50
7062,79
7063,40
7064,84
7065,53
7066,17
7067,29
7068,84
7069,42
7070,60
7071,74
7072,28
7073,20
7074,64
7075,46
7076,26
7077,16
7078,7
7079,12
7080,64
7081,55
7082,49
7083,18
7084,64
7085,47
7086,34
7087,32
7088,77
7089,75
7090,36
7091,23
7092,0
7093,58
7094,15
7095,62
7096,33
7097,56
7098,38
7099,38
7100,60
7101,47
7102,12
7103,42
7104,51
7105,18
7106,66
7107,67
7108,29
7109,28
7110,24
7111,52
7112,10
7113,66
7114,5
7115,72
7116,34
7117,10
7118,65
7119,0
7120,23
7121,5
7122,93
7123,18
7124,37
7125,29
7126,17
7127,61
7128,46
7129,28
7130,32
7131,68
7132,11
7133,0
7134,51
7135,59
7136,64
7137,66
7138,19
7139,31
7140,42
7141,43
7142,29
7143,12
7144,68
7145,65
7146,47
7147,11
7148,45
7149,23
7150,59
7151,54
7152,0
7153,54
7154,28
7155,27
7156,82
7157,79
7158,58
7159,35
7160,41
7161,10
7162,10
7163,56
7164,82
7165,47
7166,40
7167,27
7168,17
7169,25
7170,16
7171,48
7172,25
7173,66
7174,2
7175,21
7176,38
7177,11
7178,45
7179,0
7180,28
7181,33
7182,60
7183,43
7184,37
7185,79
7186,49
7187,2
7188,38
7189,3
7190,59
7191,28
7192,25
7193,48
7194,71
7195,62
7196,44
7197,60
7198,50
7199,65
7200,6
7201,46
7202,4
7203,0
7204,52
7205,3
7206,34
7207,30
7208,42
7209,51
7210,59
7211,15
7212,28
7213,41
7214,22
7215,22
7216,73
7217,60
7218,57
7219,58
7220,63
7221,44
7222,64
7223,82
7224,27
7225,60
7226,83
7227,28
7228,62
7229,53
7230,49
7231,48
7232,18
7233,54
7234,55
7235,56
7236,81
7237,11
7238,15
7239,45
7240,59
7241,80
7242,41
7243,25
7244,72
7245,61
7246,66
7247,45
7248,27
7249,24
7250,80
7251,83
7252,11
7253,11
7254,29
7255,48
7256,24
7257,12
7258,17
7259,20
7260,77
7261,22
7262,60
7263,42
7264,56
7265,72
7266,71
7267,33
7268,44
7269,45
7270,41
7271,1
7272,67
7273,24
7274,58
7275,47
7276,41
7277,3
7278,24
7279,57
7280,66
7281,20
7282,63
7283,42
7284,59
7285,3
7286,5
7287,9
7288,26
7289,10
7290,23
7291,36
7292,75
7293,2
7294,72
7295,65
7296,58
7297,71
7298,3
7299,58
7300,21
7301,35
7302,40
7303,38
7304,13
7305,34
7306,16
7307,32
7308,17
7309,37
7310,73
7311,63
7312,49
7313,59
7314,57
7315,38
7316,44
7317,48
7318,56
7319,29
7320,73
7321,38
7322,41
7323,42
7324,65
7325,12
7326,62
7327,16
7328,85
7329,66
7330,41
7331,34
7332,63
7333,46
7334,47
7335,27
7336,29
7337,16
7338,13
7339,49
7340,54
7341,27
7342,30
7343,84
7344,11
7345,70
7346,54
7347,65
7348,64
7349,36
7350,30
7351,22
7352,55
7353,22
7354,36
7355,70
7356,13
7357,58
7358,35
7359,4
7360,49
7361,39
7362,37
7363,67
7364,67
7365,9
7366,61
7367,31
7368,29
7369,12
7370,50
7371,23
7372,27
7373,50
7374,61
7375,52
7376,25
7377,9
7378,75
7379,55
7380,88
7381,4
7382,41
7383,76
7384,64
7385,47
7386,6
7387,4
7388,84
7389,47
7390,29
7391,46
7392,8
7393,30
7394,61
7395,73
7396,5
7397,4
7398,22
7399,81
7400,24
7401,55
7402,73
7403,8
7404,51
7405,73
7406,38
7407,57
7408,3
7409,17
7410,57
7411,59
7412,1
7413,13
7414,53
7415,70
7416,76
7417,58
7418,60
7419,33
7420,49
7421,0
7422,19
7423,50
7424,62
7425,11
7426,15
7427,15
7428,77
7429,44
7430,60
7431,20
7432,8
7433,20
7434,52
7435,33
7436,55
7437,62
7438,78
7439,12
7440,38
7441,59
7442,28
7443,52
7444,49
7445,34
7446,69
7447,25
7448,26
7449,55
7450,56
7451,6
7452,55
7453,21
7454,80
7455,47
7456,79
7457,29
7458,69
7459,37
7460,27
7461,1
7462,73
7463,56
7464,30
7465,8
7466,2
7467,79
7468,80
7469,41
7470,23
7471,34
7472,80
7473,30
7474,76
7475,17
7476,27
7477,44
7478,77
7479,11
7480,69
7481,55
7482,72
7483,74
7484,33
7485,46
7486,56
7487,28
7488,59
7489,52
7490,66
7491,42
7492,30
7493,60
7494,27
7495,2
7496,56
7497,41
7498,81
7499,65
7500,9
7501,9
7502,52
7503,56
7504,3
7505,14
7506,65
7507,6
7508,63
7509,3
7510,66
7511,89
7512,66
7513,55
7514,2
7515,11
7516,97
7517,3
7518,75
7519,13
7520,59
7521,11
7522,41
7523,36
7524,42
7525,40
7526,40
7527,58
7528,46
7529,30
7530,68
7531,65
7532,38
7533,20
7534,33
7535,21
7536,44
7537,65
7538,44
7539,22
7540,65
7541,48
7542,22
7543,79
7544,26
7545,29
7546,1
7547,34
7548,28
7549,53
7550,89
7551,13
7552,48
7553,75
7554,57
7555,83
7556,57
7557,32
7558,2
7559,2
7560,19
7561,9
7562,15
7563,67
7564,89
7565,65
7566,56
7567,39
7568,54
7569,16
7570,21
7571,21
7572,61
7573,62
7574,11
7575,22
7576,52
7577,4
7578,47
7579,5
7580,5
7581,63
7582,27
7583,57
7584,51
7585,66
7586,32
7587,5
7588,53
7589,9
7590,68
7591,26
7592,22
7593,58
7594,66
7595,58
7596,76
7597,68
7598,1
7599,43
7600,14
7601,24
7602,35
7603,15
7604,20
7605,51
7606,54
7607,39
7608,6
7609,53
7610,89
7611,54
7612,98
7613,22
7614,55
7615,19
7616,69
7617,9
7618,24
7619,78
7620,51
7621,5
7622,62
7623,30
7624,36
7625,58
7626,4
7627,46
7628,45
7629,37
7630,25
7631,14
7632,23
7633,16
7634,41
7635,6
7636,33
7637,71
7638,11
7639,67
7640,28
7641,27
7642,75
7643,51
7644,47
7645,14
7646,63
7647,39
7648,79
7649,74
7650,34
7651,46
7652,31
7653,52
7654,51
7655,23
7656,7
7657,62
7658,49
7659,4
7660,59
7661,34
7662,25
7663,11
7664,49
7665,30
7666,68
7667,14
7668,37
7669,13
7670,68
7671,43
7672,71
7673,75
7674,32
7675,66
7676,1
7677,40
7678,37
7679,37
7680,82
7681,73
7682,31
7683,41
7684,16
7685,66
7686,36
7687,67
7688,79
7689,30
7690,26
7691,42
7692,51
7693,52
7694,74
7695,15
7696,10
7697,51
7698,1
7699,21
7700,22
7701,23
7702,34
7703,17
7704,3
7705,58
7706,69
7707,7
7708,2
7709,50
7710,33
7711,57
7712,36
7713,50
7714,45
7715,0
7716,80
7717,22
7718,61
7719,25
7720,12
7721,32
7722,8
7723,12
7724,31
7725,61
7726,87
7727,80
7728,32
7729,27
7730,18
7731,13
7732,51
7733,39
7734,22
7735,50
7736,29
7737,30
7738,43
7739,61
7740,11
7741,54
7742,83
7743,64
7744,0
7745,88
7746,38
7747,76
7748,64
7749,87
7750,53
7751,57
7752,39
7753,56
7754,43
7755,5
7756,16
7757,15
7758,71
7759,47
7760,30
7761,37
7762,32
7763,1
7764,28
7765,30
7766,47
7767,52
7768,61
7769,80
7770,51
7771,75
7772,17
7773,51
7774,63
7775,54
7776,65
7777,32
7778,21
7779,78
7780,23
7781,71
7782,13
7783,79
7784,10
7785,22
7786,25
7787,58
7788,14
7789,34
7790,63
7791,70
7792,44
7793,45
7794,69
7795,17
7796,13
7797,61
7798,4
7799,27
7800,50
7801,92
7802,43
7803,42
7804,14
7805,15
7806,61
7807,49
7808,36
7809,8
7810,43
7811,33
7812,76
7813,49
7814,8
7815,78
7816,72
7817,4
7818,39
7819,19
7820,29
7821,60
7822,50
7823,12
7824,58
7825,47
7826,13
7827,83
7828,58
7829,70
7830,35
7831,24
7832,29
7833,49
7834,14
7835,73
7836,52
7837,44
7838,53
7839,35
7840,18
7841,5
7842,61
7843,39
7844,92
7845,38
7846,9
7847,24
7848,48
7849,57
7850,62
7851,63
7852,62
7853,83
7854,70
7855,27
7856,94
7857,3
7858,78
7859,60
7860,84
7861,66
7862,45
7863,66
7864,25
7865,12
7866,25
7867,45
7868,70
7869,87
7870,2
7871,42
7872,33
7873,74
7874,12
7875,28
7876,54
7877,9
7878,55
7879,40
7880,49
7881,68
7882,24
7883,39
7884,50
7885,41
7886,90
7887,43
7888,11
7889,72
7890,22
7891,62
7892,32
7893,56
7894,48
7895,31
7896,63
7897,51
7898,22
7899,71
7900,2
7901,66
7902,50
7903,44
7904,9
7905,45
7906,48
7907,75
7908,24
7909,12
7910,53
7911,26
7912,51
7913,37
7914,20
7915,66
7916,11
7917,7
7918,47
7919,27
7920,65
7921,38
7922,25
7923,42
7924,3
7925,1
7926,73
7927,22
7928,38
7929,46
7930,44
7931,46
7932,35
7933,7
7934,71
7935,62
7936,48
7937,30
7938,28
7939,25
7940,31
7941,64
7942,65
7943,41
7944,71
7945,65
7946,16
7947,12
7948,15
7949,29
7950,30
7951,34
7952,48
7953,74
7954,59
7955,60
7956,71
7957,87
7958,52
7959,67
7960,66
7961,49
7962,34
7963,16
7964,2
7965,67
7966,26
7967,48
7968,61
7969,76
7970,14
7971,64
7972,68
7973,65
7974,47
7975,8
7976,52
7977,55
7978,55
7979,2
7980,33
7981,35
7982,30
7983,66
7984,52
7985,49
7986,38
7987,51
7988,32
7989,41
7990,29
7991,92
7992,26
7993,7
7994,61
7995,17
7996,48
7997,3
7998,11
7999,44
8000,65
8001,24
8002,30
8003,67
8004,36
8005,49
8006,1
8007,56
8008,31
8009,44
8010,3
8011,47
8012,32
8013,29
8014,31
8015,1
8016,60
8017,71
8018,3
8019,44
8020,80
8021,34
8022,33
8023,50
8024,61
8025,43
8026,38
8027,81
8028,47
8029,49
8030,46
8031,71
8032,24
8033,82
8034,1
8035,32
8036,93
8037,71
8038,29
8039,88
8040,59
8041,77
8042,52
8043,68
8044,65
8045,63
8046,64
8047,71
8048,6
8049,37
8050,36
8051,61
8052,70
8053,68
8054,1
8055,23
8056,65
8057,79
8058,35
8059,49
8060,31
8061,62
8062,16
8063,36
8064,72
8065,56
8066,37
8067,5
8068,48
8069,64
8070,59
8071,39
8072,58
8073,27
8074,68
8075,72
8076,70
8077,59
8078,36
8079,35
8080,49
8081,67
8082,61
8083,55
8084,33
8085,25
8086,83
8087,34
8088,38
8089,75
8090,29
8091,10
8092,58
8093,74
8094,31
8095,17
8096,50
8097,46
8098,18
8099,43
8100,75
8101,59
8102,57
8103,52
8104,5
8105,20
8106,73
8107,16
8108,46
8109,60
8110,34
8111,37
8112,6
8113,33
8114,50
8115,8
8116,7
8117,18
8118,26
8119,14
8120,28
8121,60
8122,23
8123,33
8124,56
8125,62
8126,87
8127,24
8128,16
8129,84
8130,76
8131,32
8132,1
8133,79
8134,62
8135,67
8136,51
8137,44
8138,29
8139,43
8140,22
8141,63
8142,23
8143,28
8144,39
8145,10
8146,5
8147,43
8148,3
8149,81
8150,71
8151,60
8152,23
8153,45
8154,38
8155,14
8156,31
8157,2
8158,84
8159,84
8160,51
8161,58
8162,56
8163,67
8164,52
8165,53
8166,22
8167,78
8168,59
8169,31
8170,19
8171,51
8172,5
8173,63
8174,74
8175,89
8176,62
8177,31
8178,44
8179,42
8180,9
8181,19
8182,20
8183,58
8184,27
8185,60
8186,57
8187,63
8188,46
8189,38
8190,65
8191,65
8192,36
8193,10
8194,42
8195,42
8196,9
8197,41
8198,27
8199,62
8200,28
8201,56
8202,85
8203,36
8204,12
8205,50
8206,37
8207,43
8208,1
8209,56
8210,27
8211,65
8212,29
8213,84
8214,24
8215,8
8216,63
8217,11
8218,3
8219,80
8220,20
8221,18
8222,53
8223,56
8224,16
8225,6
8226,13
8227,6
8228,64
8229,23
8230,41
8231,59
8232,45
8233,29
8234,56
8235,82
8236,23
8237,70
8238,13
8239,61
8240,46
8241,52
8242,4
8243,7
8244,4
8245,69
8246,30
8247,51
8248,30
8249,24
8250,50
8251,16
8252,1
8253,62
8254,64
8255,14
8256,23
8257,65
8258,17
8259,71
8260,65
8261,51
8262,13
8263,53
8264,36
8265,83
8266,7
8267,23
8268,32
8269,49
8270,63
8271,32
8272,44
8273,49
8274,39
8275,32
8276,73
8277,2
8278,51
8279,79
8280,15
8281,46
8282,11
8283,36
8284,9
8285,59
8286,25
8287,65
8288,32
8289,28
8290,25
8291,55
8292,63
8293,28
8294,72
8295,72
8296,50
8297,57
8298,45
8299,36
8300,54
8301,10
8302,55
8303,89
8304,9
8305,62
8306,11
8307,27
8308,44
8309,69
8310,65
8311,47
8312,37
8313,20
8314,43
8315,22
8316,69
8317,85
8318,29
8319,61
8320,32
8321,55
8322,39
8323,69
8324,68
8325,14
8326,20
8327,69
8328,68
8329,30
8330,65
8331,84
8332,3
8333,36
8334,48
8335,5
8336,50
8337,76
8338,22
8339,67
8340,28
8341,76
8342,21
8343,82
8344,81
8345,74
8346,46
8347,14
8348,58
8349,63
8350,72
8351,10
8352,48
8353,57
8354,44
8355,27
8356,42
8357,76
8358,28
8359,55
8360,7
8361,40
8362,9
8363,31
8364,77
8365,4
8366,22
8367,36
8368,11
8369,77
8370,46
8371,34
8372,77
8373,36
8374,53
8375,46
8376,59
8377,52
8378,17
8379,56
8380,96
8381,61
8382,25
8383,71
8384,26
8385,15
8386,16
8387,58
8388,32
8389,0
8390,61
8391,4
8392,49
8393,7
8394,32
8395,18
8396,18
8397,40
8398,59
8399,7
8400,19
8401,18
8402,12
8403,71
8404,67
8405,22
8406,66
8407,8
8408,29
8409,41
8410,39
8411,52
8412,16
8413,64
8414,34
8415,45
8416,81
8417,6
8418,88
8419,53
8420,5
8421,89
8422,36
8423,24
8424,31
8425,62
8426,71
8427,25
8428,0
8429,70
8430,34
8431,21
8432,18
8433,59
8434,68
8435,21
8436,66
8437,32
8438,21
8439,51
8440,62
8441,55
8442,54
8443,58
8444,53
8445,15
8446,47
8447,59
8448,19
8449,39
8450,24
8451,8
8452,24
8453,52
8454,37
8455,7
8456,87
8457,30
8458,51
8459,19
8460,31
8461,28
8462,54
8463,40
8464,48
8465,8
8466,57
8467,36
8468,68
8469,74
8470,63
8471,75
8472,39
8473,65
8474,80
8475,24
8476,63
8477,40
8478,11
8479,8
8480,44
8481,35
8482,26
8483,62
8484,80
8485,26
8486,16
8487,3
8488,57
8489,26
8490,11
8491,89
8492,19
8493,71
8494,59
8495,55
8496,71
8497,14
8498,30
8499,62
8500,64
8501,32
8502,53
8503,44
8504,12
8505,34
8506,46
8507,65
8508,10
8509,56
8510,74
8511,1
8512,60
8513,26
8514,6
8515,30
8516,71
8517,17
8518,2
8519,69
8520,63
8521,11
8522,19
8523,41
8524,34
8525,12
8526,28
8527,44
8528,37
8529,47
8530,41
8531,33
8532,34
8533,42
8534,61
8535,55
8536,35
8537,3
8538,47
8539,31
8540,1
8541,56
8542,62
8543,18
8544,63
8545,59
8546,45
8547,64
8548,66
8549,22
8550,17
8551,42
8552,27
8553,26
8554,5
8555,62
8556,13
8557,57
8558,68
8559,66
8560,37
8561,74
8562,66
8563,56
8564,26
8565,39
8566,47
8567,50
8568,23
8569,22
8570,81
8571,46
8572,64
8573,14
8574,28
8575,79
8576,23
8577,67
8578,41
8579,65
8580,39
8581,31
8582,53
8583,29
8584,4
8585,65
8586,50
8587,73
8588,26
8589,56
8590,58
8591,73
8592,71
8593,23
8594,15
8595,79
